CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Rem	Instructor	Date (MM/DD)	Location	Attribute
10112	BIOL	102	01	H	4.000	Concepts and Applications in Biology II	MWF	08:30 am-09:20 am	80	1	Heather Nicole Pritchard (P)	08/25-12/16	HWWE 217	 
10113	BIOL	102	02	H	4.000	Concepts and Applications in Biology II	MWF	02:30 pm-03:20 pm	40	6	Miranda Lynette McManus (P)	08/25-12/16	HWWE 213	 
10114	BIOL	102	03	H	4.000	Concepts and Applications in Biology II	TR	05:30 pm-06:45 pm	40	5	Lauren Hernandez-Rubio Senn (P)	08/25-12/16	HWWE 213	 
10116	BIOL	102L	05	M	0.000	Concepts and Applications in Biology II Laboratory	M	01:30 pm-04:29 pm	24	1	John S Peters (P), Catharine Evelyn Parker	08/25-12/16	LCTR 341	 
10118	BIOL	102L	07	M	0.000	Concepts and Applications in Biology II Laboratory	M	04:30 pm-07:29 pm	24	1	John S Peters (P), Alexandra Meredith Miller	08/25-12/16	LCTR 341	 
10119	BIOL	102L	09	M	0.000	Concepts and Applications in Biology II Laboratory	M	07:30 pm-10:29 pm	24	3	John S Peters (P), Catharine Evelyn Parker	08/25-12/16	LCTR 341	 
10120	BIOL	102L	17	M	0.000	Concepts and Applications in Biology II Laboratory	T	04:30 pm-07:29 pm	24	3	John S Peters (P), Jefferson Scott Canann	08/25-12/16	LCTR 341	 
10121	BIOL	102L	19	M	0.000	Concepts and Applications in Biology II Laboratory	T	07:30 pm-10:29 pm	24	10	John S Peters (P), Jefferson Scott Canann	08/25-12/16	LCTR 341	 
10117	BIOL	102L	25	M	0.000	Concepts and Applications in Biology II Laboratory	W	01:30 pm-04:29 pm	24	1	John S Peters (P), Julia Mae Reynolds	08/25-12/16	LCTR 341	 
10122	BIOL	102L	27	M	0.000	Concepts and Applications in Biology II Laboratory	W	04:30 pm-07:29 pm	24	3	John S Peters (P), Julia Mae Reynolds	08/25-12/16	LCTR 341	 
10124	BIOL	111	01	M	3.000	Introduction to Cell and Molecular Biology	MWF	09:00 am-09:50 am	40	0	Mark D Lazzaro (P)	08/25-12/16	SSMB 138	 
10125	BIOL	111	02	M	3.000	Introduction to Cell and Molecular Biology	TR	09:25 am-10:40 am	40	4	Renaud Geslain (P)	08/25-12/16	SSMB 138	 
10126	BIOL	111	03	H	3.000	Introduction to Cell and Molecular Biology	MW	05:20 pm-06:45 pm	40	2	Lei Yang (P)	08/25-12/16	HWWE 217	 
10127	BIOL	111	04	M	3.000	Introduction to Cell and Molecular Biology	MWF	11:30 am-12:20 pm	80	3	Deborah A Bidwell (P)	08/25-12/16	HWWE 213	 
12360	BIOL	111	05	M	3.000	LC12:Intro Cell Molec Biology	MWF	02:00 pm-02:50 pm	20	0	Christopher A Korey (P)	08/25-12/16	SSMB 138	Learning Community 12
10128	BIOL	111	06	H	3.000	Introduction to Cell and Molecular Biology	TR	11:20 am-12:35 pm	80	7	Seth G Pritchard (P)	08/25-12/16	HWWE 217	 
12361	BIOL	111	07	M	3.000	LC17:Intro Cell Molec Biology	MWF	02:00 pm-02:50 pm	0	-11	Christopher A Korey (P)	08/25-12/16	SSMB 138	Learning Community 17
12453	BIOL	111	08	M	3.000	Intro Cell Molec Biology	TR	12:15 pm-01:30 pm	40	6	John S Peters (P)	08/25-12/16	SSMB 138	 
14062	BIOL	111	09	M	3.000	Introduction to Cell and Molecular Biology	TR	08:30 am-09:45 am	20	4	Kathleen Elizabeth Janech (P)	08/25-12/16	HWWE 217	 
11989	BIOL	111	10	H	3.000	LC3A :Intro Cell Molec Biology	TR	08:30 am-09:45 am	20	1	Kathleen Elizabeth Janech (P)	08/25-12/16	HWWE 217	Learning Community 3A
11990	BIOL	111	11	H	3.000	LC3C:Intro Cell Molec Biology	TR	08:30 am-09:45 am	20	6	Kathleen Elizabeth Janech (P)	08/25-12/16	HWWE 217	Learning Community 3C
11998	BIOL	111	12	H	3.000	LC3B:Intro Cell Molec Biology	TR	08:30 am-09:45 am	20	8	Kathleen Elizabeth Janech (P)	08/25-12/16	HWWE 217	Learning Community 3B
12498	BIOL	111	13	H	3.000	LC8C:Intro Cell Molec Biology	MWF	10:30 am-11:20 am	20	1	Miranda Lynette McManus (P)	08/25-12/16	HWWE 217	Learning Community 8C
11248	BIOL	111	14	H	3.000	LC8A:Intro Cell Molec Biology	MWF	10:30 am-11:20 am	20	1	Miranda Lynette McManus (P)	08/25-12/16	HWWE 217	Learning Community 8A
11942	BIOL	111	15	H	3.000	LC3D: Intro Cell Molec Biology	TR	08:30 am-09:45 am	20	9	Kathleen Elizabeth Janech (P)	08/25-12/16	HWWE 217	Learning Community 3D
