CRN 	Subj 	Crse 	Sec 	Cmp 	Cred 	Title 	Days 	Time 	Cap 	Rem 	Instructor 	Date (MM/DD) 	Location 	Attribute
21374 	BIOL 	111L 	17 	M 	1.000 	Intro to Cell and Mol Biol Lab 	T 	04:30 pm-07:30 pm 	24 	1 	Brian G Scholtens (P), John S Peters 	01/08-05/02 	LCTR 344 	 
20129 	BIOL 	111L 	19 	M 	1.000 	Intro to Cell and Mol Biol Lab 	T 	07:30 pm-10:30 pm 	24 	21 	Brian G Scholtens (P), John S Peters 	01/08-05/02 	LCTR 344 	 
20130 	BIOL 	111L 	25 	M 	1.000 	Intro to Cell and Mol Biol Lab 	W 	01:30 pm-04:30 pm 	24 	6 	Brian G Scholtens (P), John S Peters 	01/08-05/02 	LCTR 344 	 
22283 	BIOL 	111L 	27 	M 	1.000 	Intro to Cell and Mol Biol Lab 	W 	04:30 pm-07:30 pm 	24 	18 	Brian G Scholtens (P), John S Peters 	01/08-05/02 	LCTR 344 	 
20131 	BIOL 	112 	01 	M 	3.000 	Evolution, Form, and Function 	MWF 	10:00 am-10:50 am 	30 	0 	TBA 	01/08-05/02 	SSMB 138 	 
20132 	BIOL 	112 	02 	M 	3.000 	Evol, Form & Func Of Organisms 	MWF 	02:00 pm-02:50 pm 	75 	0 	Deborah A Bidwell (P) 	01/08-05/02 	SSMB 129 	Sustainability-Related
20133 	BIOL 	112 	03 	M 	3.000 	Evol, Form & Func Of Organisms 	MWF 	03:00 pm-03:50 pm 	75 	0 	Deborah A Bidwell (P) 	01/08-05/02 	SSMB 129 	Sustainability-Related
20134 	BIOL 	112 	06 	H 	3.000 	Evol, Form & Func Of Organisms 	MWF 	09:30 am-10:20 am 	75 	6 	TBA 	01/08-05/02 	HWWE 217 	 
21442 	BIOL 	112 	08 	H 	3.000 	Evol, Form & Func Of Organisms 	TR 	08:30 am-09:45 am 	30 	0 	TBA 	01/08-05/02 	HWWE 307 	 
21210 	BIOL 	112 	09 	H 	3.000 	Evol, Form & Func Of Organisms 	TR 	11:20 am-12:35 pm 	75 	1 	TBA 	01/08-05/02 	HWWE 213 	 
21206 	BIOL 	112 	10 	M 	3.000 	Evol, Form and Func of Organis 	MWF 	02:30 pm-03:20 pm 	30 	2 	TBA 	01/08-05/02 	HWWE 217 	 
21387 	BIOL 	112 	11 	H 	3.000 	Evol, Form & Func Of Organisms 	TR 	09:55 am-11:10 am 	75 	0 	TBA 	01/08-05/02 	HWWE 213 	 
21443 	BIOL 	112 	15 	M 	3.000 	Evol, Form & Func Of Organisms 	MWF 	01:30 pm-02:20 pm 	70 	50 	TBA 	01/08-05/02 	HWWE 217 	 
21438 	BIOL 	112L 	03 	M 	1.000 	Evol, Form, Func Organisms Lab 	M 	10:30 am-01:30 pm 	24 	0 	John S Peters (P), Brian G Scholtens 	01/08-05/02 	LCTR 340 	 
21376 	BIOL 	112L 	06 	M 	1.000 	Evol, Form, Func Organisms Lab 	M 	01:30 pm-04:30 pm 	24 	0 	John S Peters (P), Brian G Scholtens 	01/08-05/02 	LCTR 342 	 
