CRN 	Subj 	Crse 	Sec 	Cmp 	Cred 	Title 	Days 	Time 	Cap 	Rem 	Instructor 	Date (MM/DD) 	Location 	Attribute
13773 	BIOL 	221 	01 	M 	4.000 	Human Anatomy and Phys. I 	TR 	10:50 am-12:05 pm 	138 	0 	Jason T Vance (P) 	08/22-12/13 	SSMB 129 	 
13774 	BIOL 	221 	02 	M 	4.000 	Human Anatomy and Phys. I 	MWF 	08:00 am-08:50 am 	134 	0 	Mausumi Bandyopadhyay (P) 	08/22-12/13 	SSMB 129 	 
13775 	BIOL 	221L 	01 	H 	0.000 	Human Anatomy and Phys. I Lab 	M 	10:00 am-01:00 pm 	23 	0 	Mausumi Bandyopadhyay (P) 	08/22-12/13 	HWWE 301 	 
13776 	BIOL 	221L 	02 	H 	0.000 	Human Anatomy and Phys. I Lab 	M 	01:00 pm-04:00 pm 	24 	0 	TBA 	08/22-12/13 	HWWE 301 	 
13777 	BIOL 	221L 	03 	H 	0.000 	Human Anatomy and Phys. I Lab 	M 	05:00 pm-08:00 pm 	24 	0 	TBA 	08/22-12/13 	HWWE 301 	 
13778 	BIOL 	221L 	04 	H 	0.000 	Human Anatomy and Phys. I Lab 	T 	08:30 am-11:30 am 	24 	0 	Mausumi Bandyopadhyay (P) 	08/22-12/13 	HWWE 301 	 
13779 	BIOL 	221L 	05 	M 	0.000 	Human Anatomy and Phys. I Lab 	M 	08:00 am-11:00 am 	8 	-1 	TBA 	08/22-12/13 	SSMB 145 	 
13780 	BIOL 	221L 	06 	M 	0.000 	Human Anatomy and Phys. I Lab 	M 	11:00 am-02:00 pm 	24 	0 	Andrew J Clark (P) 	08/22-12/13 	SSMB 145 	 
13783 	BIOL 	221L 	08 	M 	0.000 	Human Anatomy and Phys. I Lab 	M 	05:00 pm-08:00 pm 	24 	0 	TBA 	08/22-12/13 	SSMB 145 	 
13784 	BIOL 	221L 	09 	M 	0.000 	Human Anatomy and Phys. I Lab 	T 	08:00 am-11:00 am 	24 	0 	Andrew J Clark (P) 	08/22-12/13 	SSMB 145 	 
13785 	BIOL 	221L 	10 	M 	0.000 	Human Anatomy and Phys. I Lab 	T 	11:00 am-02:00 pm 	24 	0 	Andrew J Clark (P) 	08/22-12/13 	SSMB 145 	 
13786 	BIOL 	221L 	11 	M 	0.000 	Human Anatomy and Phys. I Lab 	T 	02:00 pm-05:00 pm 	24 	0 	TBA 	08/22-12/13 	SSMB 145 	 
13787 	BIOL 	221L 	12 	M 	0.000 	Human Anatomy and Phys. I Lab 	T 	05:00 pm-08:00 pm 	24 	0 	TBA 	08/22-12/13 	SSMB 145 	 
13957 	BIOL 	221L 	13 	M 	0.000 	Human Anatomy and Phys. I Lab 	M 	02:00 pm-05:00 pm 	24 	0 	TBA 	08/22-12/13 	SSMB 145 	 
10189 	BIOL 	300 	01 	H 	4.000 	Botany 	MWF 	09:30 am-10:20 am 	16 	4 	Jean B Everett (P) 	08/22-12/13 	HWWE 207 	 
10190 	BIOL 	300L 	01 	H 	0.000 	Botany Lab 	M 	01:30 pm-05:30 pm 	16 	4 	Jean B Everett (P) 	08/22-12/13 	HWWE 207 	 
10948 	BIOL 	305 	01 	M 	3.000 	Genetics 	MWF 	09:00 am-09:50 am 	120 	31 	Allan Edgar Strand (P) 	08/22-12/13 	SSMB 129 	 
